person_age,person_home_ownership,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
27,1.0,11.0,17725,11.49,1,0.55,0,8
31,1.0,5.0,17700,10.99,0,0.17,0,6
27,1.0,11.0,17625,12.69,1,0.47,0,7
34,2.0,5.0,2000,9.2,0,0.08,0,7
29,1.0,3.0,17600,13.48,0,0.23,0,8
29,1.0,8.0,17600,14.26,0,0.2,1,6
29,1.0,1.0,17600,8.7,0,0.12,0,8
28,1.0,13.0,17600,13.23,0,0.09,0,10
28,1.0,12.0,17500,14.35,1,0.39,1,10
27,1.0,1.0,17500,12.42,1,0.36,0,9
35,1.0,4.0,17500,12.84,1,0.35,0,5
32,2.0,6.0,4800,8.9,1,0.2,0,7
33,1.0,1.0,17500,13.57,0,0.3,1,10
33,1.0,4.0,17500,15.28,0,0.19,0,6
31,1.0,15.0,17500,14.72,0,0.15,1,6
29,1.0,1.0,17500,12.87,0,0.15,1,8
29,1.0,1.0,17475,7.66,1,0.5,0,5
27,1.0,1.0,17475,11.99,1,0.39,0,8
32,1.0,6.0,17400,15.05,1,0.25,0,6
28,2.0,6.0,6000,5.99,0,0.24,0,7
33,2.0,3.0,6600,12.99,0,0.26,1,6
35,1.0,4.0,17250,19.42,1,0.32,0,10
29,1.0,0.0,17200,14.27,0,0.23,1,8
27,1.0,6.0,17200,17.49,1,0.22,1,7
33,1.0,4.0,17000,11.48,1,0.5,0,9
31,2.0,6.0,6000,9.25,0,0.24,0,9
35,1.0,5.0,17000,13.49,1,0.46,1,10
28,1.0,3.0,17000,14.72,1,0.38,0,10
35,1.0,6.0,17000,7.88,1,0.35,0,6
27,1.0,1.0,17000,7.88,1,0.31,0,5
29,1.0,13.0,17000,14.96,0,0.28,0,8
32,1.0,4.0,17000,11.49,0,0.28,0,5
34,1.0,6.0,17000,8.49,0,0.26,0,8
28,2.0,12.0,10625,14.27,0,0.42,1,6
28,1.0,12.0,17000,5.79,0,0.21,0,6
28,1.0,3.0,17000,13.85,0,0.21,1,8
35,1.0,12.0,17000,7.88,0,0.2,0,6
31,1.0,3.0,17000,14.54,0,0.18,1,10
33,2.0,8.0,6000,6.62,0,0.24,0,8
32,1.0,16.0,17000,11.12,0,0.15,0,6
32,3.0,15.0,9175,10.99,0,0.37,0,10
31,3.0,3.0,3500,13.49,0,0.14,0,9
29,2.0,5.0,7475,8.49,0,0.3,0,6
34,1.0,0.0,16800,7.37,0,0.22,0,5
27,3.0,0.0,5000,10.99,0,0.2,0,7
30,1.0,7.0,16775,11.97,0,0.2,0,5
28,1.0,5.0,16750,14.96,1,0.7,1,10
33,1.0,4.0,16750,12.53,1,0.51,0,5
34,1.0,18.0,16750,13.98,1,0.42,0,9
35,1.0,4.0,16750,14.09,1,0.42,0,6
34,2.0,1.0,1000,9.63,0,0.04,0,6
28,1.0,12.0,16750,20.11,1,0.2,1,10
30,1.0,3.0,16750,10.62,0,0.17,0,5
29,3.0,9.0,2500,9.62,0,0.1,0,5
27,2.0,4.0,4750,14.83,0,0.19,0,9
28,2.0,5.0,6000,14.72,0,0.24,0,10
32,3.0,2.0,5000,16.32,0,0.2,1,9
27,1.0,10.0,16500,7.88,0,0.24,0,7
33,1.0,0.0,16500,14.72,0,0.23,0,6
31,1.0,0.0,16450,16.02,1,0.42,0,10
27,1.0,4.0,16425,14.27,1,0.37,1,5
34,1.0,2.0,16400,11.03,1,0.37,1,10
30,1.0,2.0,16200,10.25,1,0.39,0,6
28,1.0,1.0,16200,13.99,1,0.32,1,5
30,1.0,2.0,16200,15.57,1,0.3,0,10
30,2.0,10.0,6400,7.51,0,0.26,0,8
28,1.0,0.0,16100,11.83,0,0.23,0,9
33,2.0,4.0,1600,11.36,0,0.06,0,7
27,1.0,5.0,16000,7.9,1,0.53,0,8
27,1.0,1.0,16000,10.0,1,0.53,0,5
27,1.0,7.0,16000,15.7,1,0.44,0,9
27,1.0,12.0,16000,10.99,1,0.53,0,6
27,1.0,11.0,16000,9.91,1,0.4,0,9
29,1.0,12.0,16000,11.71,1,0.4,0,6
30,1.0,8.0,16000,11.48,1,0.4,0,8
31,3.0,0.0,2400,14.42,0,0.1,1,8
33,2.0,0.0,3000,12.53,0,0.12,1,10
34,1.0,2.0,16000,12.99,1,0.43,1,9
35,1.0,2.0,16000,10.0,1,0.36,0,10
30,2.0,3.0,2000,12.42,0,0.08,0,7
27,1.0,3.0,16000,12.73,1,0.41,0,8
29,1.0,7.0,16000,11.71,1,0.34,0,8
28,1.0,8.0,16000,13.85,1,0.33,0,7
27,1.0,2.0,16000,14.22,1,0.33,0,5
35,1.0,11.0,16000,9.91,1,0.32,0,5
27,2.0,11.0,4500,5.42,0,0.18,0,6
35,1.0,3.0,16000,13.99,1,0.36,1,8
30,1.0,4.0,16000,16.77,1,0.32,0,5
32,3.0,17.0,4000,6.54,0,0.16,0,6
28,1.0,5.0,16000,13.48,1,0.36,0,6
34,1.0,0.0,16000,13.24,1,0.36,1,6
30,1.0,5.0,16000,13.49,1,0.31,0,8
32,1.0,7.0,16000,14.18,1,0.31,0,8
27,1.0,11.0,16000,14.74,1,0.33,1,7
27,1.0,0.0,16000,11.12,0,0.29,0,9
28,1.0,5.0,16000,13.98,0,0.29,1,9
28,1.0,2.0,16000,16.32,1,0.31,1,9
30,1.0,1.0,16000,17.99,1,0.3,1,10
27,1.0,4.0,16000,7.88,0,0.26,0,10
33,1.0,3.0,16000,13.11,0,0.25,1,5
28,1.0,4.0,16000,13.47,0,0.25,1,5
29,1.0,13.0,16000,17.27,0,0.25,0,6
30,1.0,0.0,16000,13.06,0,0.25,0,8
27,3.0,3.0,5000,14.11,0,0.19,1,5
30,2.0,7.0,6000,5.99,0,0.23,0,6
32,2.0,0.0,2400,14.96,0,0.09,0,6
28,1.0,4.0,16000,16.07,1,0.27,1,8
28,1.0,4.0,16000,12.18,0,0.24,0,6
35,1.0,7.0,16000,11.58,0,0.24,0,5
30,1.0,5.0,16000,14.09,0,0.24,0,5
31,1.0,12.0,16000,5.99,0,0.23,0,6
31,2.0,1.0,2400,14.27,0,0.09,0,9
30,1.0,8.0,16000,15.7,1,0.25,1,5
29,1.0,13.0,16000,14.42,0,0.23,1,6
30,1.0,0.0,16000,8.9,0,0.21,0,10
28,1.0,3.0,1000,7.49,0,0.05,0,9
27,1.0,5.0,1000,14.84,0,0.04,0,5
30,1.0,5.0,1000,11.49,0,0.04,0,5
29,1.0,0.0,1000,9.99,0,0.04,0,7
28,2.0,7.0,12000,11.36,1,0.46,0,7
32,3.0,4.0,13750,13.11,0,0.53,1,10
30,3.0,4.0,1200,10.99,0,0.05,0,6
29,1.0,3.0,1000,10.25,0,0.04,0,5
27,2.0,11.0,5000,8.94,0,0.19,0,9
33,1.0,3.0,1000,10.99,0,0.04,0,7
35,3.0,1.0,6000,9.63,0,0.23,0,6
27,1.0,1.0,1000,5.79,0,0.03,0,10
33,2.0,1.0,15000,9.76,1,0.58,0,6
31,1.0,5.0,1000,9.25,0,0.03,0,6
30,1.0,4.0,1000,14.79,0,0.03,0,10
29,2.0,13.0,4000,14.74,1,0.15,1,9
31,2.0,2.0,6500,9.99,0,0.25,0,9
30,1.0,5.0,1000,10.36,0,0.03,0,6
29,1.0,5.0,1000,7.88,0,0.03,0,9
28,1.0,12.0,1000,9.88,0,0.03,0,9
35,1.0,7.0,1000,11.12,0,0.02,0,5
29,2.0,7.0,4800,7.66,0,0.18,0,9
27,2.0,6.0,6000,6.91,1,0.23,0,9
28,2.0,4.0,3000,6.17,0,0.11,0,6
33,1.0,4.0,1000,9.99,0,0.02,0,10
28,1.0,9.0,1000,14.17,1,0.02,0,9
27,1.0,11.0,1000,10.37,0,0.02,0,7
30,2.0,4.0,5000,7.14,0,0.19,0,6
34,2.0,0.0,3600,9.88,0,0.14,0,9
29,1.0,1.0,1000,14.27,0,0.02,1,5
29,1.0,11.0,1000,9.91,0,0.01,0,5
27,1.0,4.0,1000,13.49,0,0.01,1,9
34,3.0,7.0,4400,10.59,0,0.17,0,8
30,1.0,0.0,1000,8.59,1,0.01,0,5
35,1.0,2.0,1000,13.49,0,0.01,0,8
30,1.0,1.0,1000,11.71,0,0.01,0,7
33,2.0,6.0,5000,10.59,0,0.19,0,10
27,1.0,2.0,1200,14.11,1,0.12,1,6
30,1.0,5.0,1200,8.0,0,0.08,0,9
28,1.0,0.0,1200,12.53,0,0.08,0,8
35,1.0,4.0,1200,7.29,1,0.06,0,10
29,1.0,3.0,1200,11.71,1,0.06,0,7
29,1.0,0.0,1200,11.54,0,0.06,0,5
32,1.0,2.0,1200,13.22,0,0.05,0,7
28,3.0,5.0,5600,5.42,0,0.21,0,8
27,1.0,5.0,1200,18.99,0,0.05,0,7
27,2.0,4.0,4300,5.99,0,0.16,0,6
27,3.0,0.0,11500,20.11,1,0.43,0,9
33,1.0,3.0,1200,6.76,0,0.04,0,10
34,1.0,6.0,1200,7.88,0,0.03,0,8
31,1.0,6.0,1200,16.29,0,0.03,1,5
28,3.0,7.0,2400,10.99,0,0.09,0,5
35,1.0,19.0,1200,13.8,0,0.03,0,7
27,1.0,3.0,1200,15.23,0,0.03,0,5
27,2.0,5.0,3000,11.14,0,0.11,0,9
28,1.0,4.0,1200,17.56,1,0.02,1,5
29,1.0,3.0,1200,9.99,0,0.02,0,6
33,1.0,8.0,1200,16.29,1,0.02,0,7
31,1.0,1.0,1200,6.54,0,0.02,0,5
31,1.0,15.0,1250,11.49,0,0.05,0,10
32,1.0,4.0,1250,13.23,0,0.01,0,7
31,2.0,2.0,6500,11.11,0,0.24,0,7
33,1.0,0.0,1300,9.91,0,0.04,0,6
27,1.0,11.0,1300,10.46,0,0.03,0,8
27,1.0,3.0,1300,7.68,0,0.03,0,7
34,1.0,4.0,1300,6.54,0,0.02,0,7
35,2.0,16.0,1800,7.74,0,0.07,0,7
29,1.0,2.0,1400,11.49,0,0.1,0,6
27,1.0,4.0,1400,9.99,0,0.08,0,6
31,1.0,5.0,1400,22.06,0,0.06,1,7
35,1.0,6.0,1400,8.49,0,0.06,0,10
32,2.0,3.0,2000,12.99,1,0.07,1,9
31,1.0,0.0,1400,6.99,0,0.06,0,6
29,1.0,1.0,1400,7.9,0,0.05,0,5
28,2.0,13.0,15000,6.54,0,0.55,0,10
31,3.0,1.0,3000,11.49,0,0.11,0,9
27,1.0,3.0,1400,15.27,0,0.02,1,7
30,2.0,3.0,2250,15.62,1,0.08,0,9
27,2.0,2.0,3500,6.99,0,0.13,0,9
27,1.0,11.0,1500,10.36,0,0.06,0,5
35,2.0,19.0,3000,11.86,0,0.11,0,5
31,1.0,4.0,1500,11.11,0,0.05,0,5
28,1.0,0.0,1500,15.7,1,0.05,1,6
35,1.0,5.0,1500,7.29,1,0.05,0,8
27,2.0,2.0,2400,5.42,0,0.09,0,7
29,1.0,12.0,1500,11.49,1,0.05,0,8
29,3.0,7.0,11000,8.49,0,0.39,0,8
34,3.0,0.0,4200,12.84,0,0.15,0,8
35,1.0,2.0,1500,8.49,0,0.05,0,7
29,3.0,5.0,1800,5.42,0,0.06,0,6
35,1.0,0.0,1500,10.99,0,0.04,0,7
29,1.0,2.0,1500,12.86,1,0.05,1,10
35,3.0,3.0,7600,6.62,0,0.27,0,10
35,1.0,0.0,1500,7.4,0,0.04,0,6
34,3.0,1.0,3000,9.99,0,0.11,0,10
29,1.0,3.0,1500,14.35,0,0.04,1,10
32,2.0,5.0,7500,10.99,0,0.27,0,6
28,1.0,11.0,1500,12.69,0,0.04,0,5
30,3.0,5.0,6300,11.99,0,0.23,0,9
30,1.0,2.0,1500,14.61,1,0.04,1,5
33,3.0,3.0,4800,7.49,0,0.17,0,10
28,1.0,10.0,1500,14.79,0,0.04,1,6
29,1.0,2.0,1500,12.53,1,0.04,1,7
28,1.0,11.0,1500,11.12,0,0.03,0,7
34,1.0,7.0,1500,5.99,0,0.03,0,10
32,2.0,7.0,6000,15.21,1,0.21,0,9
35,1.0,13.0,1500,9.91,0,0.03,0,9
33,1.0,2.0,1500,11.71,0,0.03,0,8
33,1.0,2.0,1500,11.89,0,0.03,0,6
34,1.0,5.0,1500,13.92,0,0.03,0,5
28,3.0,0.0,3250,12.53,0,0.12,0,9
27,1.0,2.0,1500,13.23,0,0.03,1,8
28,1.0,7.0,1500,7.37,0,0.03,0,8
28,1.0,12.0,1500,16.77,0,0.03,1,8
29,1.0,3.0,1500,12.87,0,0.03,0,9
32,1.0,7.0,1500,14.42,1,0.03,0,9
32,1.0,4.0,1500,13.23,0,0.02,1,7
29,1.0,0.0,1500,12.42,0,0.02,0,9
32,1.0,6.0,1500,10.74,0,0.02,0,10
27,2.0,3.0,1600,13.49,1,0.06,0,8
33,1.0,1.0,1600,9.88,1,0.09,0,5
27,2.0,6.0,2600,7.74,0,0.09,0,7
30,2.0,9.0,4000,7.74,0,0.14,0,7
27,2.0,7.0,2400,6.39,0,0.08,0,8
29,1.0,3.0,1700,11.12,0,0.09,0,10
29,1.0,2.0,1700,15.23,0,0.05,1,9
32,3.0,5.0,4650,13.22,0,0.16,1,5
28,1.0,6.0,1700,8.49,0,0.03,0,8
31,1.0,4.0,1750,6.76,0,0.13,0,10
28,1.0,0.0,1800,11.49,0,0.12,0,7
33,1.0,3.0,1800,17.54,0,0.12,1,9
28,2.0,2.0,2000,10.59,0,0.07,0,7
32,1.0,1.0,1800,12.99,0,0.08,0,8
31,1.0,1.0,1800,13.06,0,0.08,0,7
31,1.0,2.0,1800,8.59,0,0.07,0,6
27,1.0,2.0,1800,6.76,0,0.07,0,10
32,2.0,7.0,7500,13.43,0,0.26,1,7
32,1.0,2.0,1800,11.58,0,0.04,0,9
30,1.0,14.0,1800,11.71,0,0.04,0,5
27,1.0,11.0,1800,11.46,0,0.03,0,8
33,1.0,5.0,1800,10.75,0,0.02,0,7
27,1.0,7.0,1800,12.42,0,0.02,0,10
33,1.0,5.0,1800,12.99,0,0.01,0,6
30,1.0,0.0,1850,11.99,0,0.04,0,5
30,1.0,4.0,1900,5.79,0,0.06,0,10
30,1.0,14.0,1900,5.79,0,0.04,0,7
32,1.0,5.0,1925,12.29,0,0.03,1,9
33,1.0,6.0,1925,14.35,1,0.03,1,10
31,1.0,4.0,2000,14.72,1,0.19,1,5
30,1.0,1.0,2000,17.19,1,0.15,0,6
31,2.0,6.0,5000,15.99,0,0.17,0,7
28,3.0,1.0,6250,12.87,0,0.22,1,9
31,2.0,3.0,3500,12.53,0,0.12,0,5
29,1.0,1.0,2000,5.99,1,0.1,0,7
31,2.0,5.0,1500,12.29,0,0.05,0,6
29,1.0,2.0,2000,13.49,0,0.1,0,8
29,1.0,4.0,2000,7.9,1,0.1,0,9
27,1.0,3.0,2000,12.53,0,0.1,0,6
31,1.0,0.0,2000,13.48,0,0.1,1,6
28,3.0,1.0,7000,6.99,0,0.24,0,5
33,1.0,0.0,2000,8.49,0,0.09,0,10
33,1.0,0.0,2000,14.35,0,0.08,1,7
27,2.0,2.0,8000,7.51,0,0.27,0,7
31,1.0,5.0,2000,13.61,0,0.08,1,5
27,1.0,9.0,2000,13.11,0,0.08,1,6
32,1.0,3.0,2000,13.16,1,0.08,1,8
32,2.0,4.0,7000,10.0,1,0.24,0,9
35,2.0,6.0,6000,13.23,0,0.2,1,10
27,1.0,2.0,2000,6.54,0,0.08,0,10
27,1.0,1.0,2000,13.61,0,0.08,0,10
29,1.0,4.0,2000,7.88,0,0.07,0,6
31,2.0,0.0,10000,9.63,0,0.34,0,10
31,2.0,15.0,13900,8.94,0,0.47,0,8
30,1.0,9.0,2000,11.48,0,0.07,0,10
28,1.0,12.0,2000,5.42,0,0.07,0,5
33,1.0,11.0,2000,7.29,0,0.07,0,5
30,1.0,1.0,15000,11.99,0,0.16,0,5
31,1.0,1.0,15000,14.42,1,0.19,0,6
32,3.0,2.0,10000,9.91,0,0.33,0,8
29,1.0,8.0,15000,13.47,1,0.18,1,10
33,1.0,2.0,15000,16.7,1,0.18,0,9
33,3.0,8.0,5000,7.51,0,0.17,0,9
29,1.0,1.0,15000,9.88,0,0.15,0,9
27,1.0,0.0,15000,11.58,0,0.15,0,10
29,1.0,3.0,15000,12.04,0,0.15,0,10
28,1.0,12.0,15000,11.46,0,0.15,0,7
27,1.0,4.0,15000,16.77,0,0.14,0,5
31,1.0,9.0,15000,10.59,0,0.14,0,8
27,1.0,5.0,15000,10.75,0,0.14,0,6
32,1.0,8.0,15000,10.0,0,0.14,0,9
30,2.0,6.0,10000,9.91,0,0.33,0,10
34,1.0,6.0,15000,12.68,0,0.14,1,10
35,1.0,0.0,15000,11.11,0,0.14,0,8
35,2.0,13.0,6625,6.62,0,0.22,0,6
33,1.0,3.0,15000,14.42,0,0.14,1,9
32,1.0,0.0,15000,17.58,1,0.15,0,8
35,1.0,8.0,15000,9.63,0,0.13,0,8
29,1.0,3.0,15000,6.91,0,0.13,0,7
30,1.0,14.0,15000,6.17,0,0.13,0,8
29,1.0,3.0,15000,9.63,0,0.13,0,6
32,1.0,5.0,15000,15.68,0,0.13,0,7
31,2.0,2.0,2000,7.9,0,0.07,0,10
27,1.0,3.0,15000,12.73,0,0.12,0,5
27,1.0,2.0,15000,11.12,0,0.11,0,5
29,1.0,0.0,15000,9.63,1,0.12,0,9
28,1.0,0.0,15000,11.26,0,0.11,0,5
28,1.0,5.0,15000,12.53,0,0.1,0,6
35,2.0,11.0,11000,10.65,0,0.37,0,10
34,1.0,1.0,15000,8.94,0,0.1,0,5
29,1.0,9.0,15000,16.32,0,0.1,0,9
30,1.0,3.0,15000,13.92,0,0.09,1,9
30,1.0,3.0,15000,11.26,0,0.09,0,8
29,1.0,2.0,15000,10.37,0,0.07,0,5
31,1.0,5.0,15000,11.36,0,0.07,0,8
28,1.0,2.0,15000,11.72,0,0.07,1,10
32,1.0,0.0,15000,5.99,0,0.07,0,5
34,1.0,2.0,14975,12.53,1,0.5,0,10
30,2.0,3.0,5100,7.9,0,0.17,0,8
28,1.0,13.0,14800,11.14,1,0.49,0,5
32,1.0,1.0,14800,10.83,0,0.3,0,5
28,1.0,2.0,14800,9.99,0,0.22,0,9
32,2.0,6.0,10000,7.51,0,0.33,0,9
34,2.0,4.0,4300,7.9,0,0.14,0,5
27,1.0,11.0,14700,5.99,1,0.4,0,9
27,1.0,2.0,2000,11.49,0,0.07,0,8
29,1.0,0.0,2000,10.75,0,0.07,0,7
28,1.0,7.0,2000,12.42,0,0.07,0,6
35,2.0,2.0,3300,5.99,0,0.11,0,6
31,1.0,1.0,2000,5.79,0,0.06,0,5
31,1.0,3.0,2000,10.37,0,0.05,0,7
27,1.0,9.0,2000,10.75,0,0.05,0,6
27,1.0,1.0,2000,7.74,0,0.04,0,6
30,1.0,12.0,2000,9.99,0,0.04,0,5
29,1.0,2.0,2000,13.72,0,0.04,1,6
29,1.0,1.0,2000,10.01,0,0.04,0,7
31,1.0,15.0,2000,5.42,1,0.04,0,8
28,1.0,2.0,2000,16.89,1,0.04,0,7
32,2.0,0.0,9000,5.42,0,0.3,0,9
35,1.0,11.0,2000,13.48,0,0.03,1,7
27,1.0,2.0,2000,9.91,0,0.03,0,9
28,1.0,1.0,2000,14.42,1,0.04,0,7
30,2.0,1.0,10000,6.99,0,0.33,0,5
30,1.0,3.0,2000,6.17,0,0.03,0,10
32,2.0,16.0,7000,6.99,0,0.23,0,6
27,1.0,1.0,2000,6.99,0,0.03,0,5
30,1.0,0.0,2000,10.65,0,0.03,0,9
35,2.0,3.0,2975,5.99,0,0.1,0,5
35,1.0,2.0,2000,13.72,0,0.03,0,7
31,2.0,3.0,9450,8.49,0,0.32,0,8
29,1.0,13.0,2000,14.59,1,0.03,1,8
35,1.0,7.0,2000,12.99,0,0.03,1,9
31,2.0,5.0,4000,15.62,1,0.13,1,7
34,1.0,2.0,2000,10.36,0,0.03,0,7
29,1.0,12.0,2000,9.76,0,0.02,0,10
27,1.0,0.0,2000,14.22,0,0.02,1,9
31,1.0,0.0,2000,5.99,0,0.02,0,5
29,1.0,2.0,2000,8.88,0,0.02,0,7
31,1.0,0.0,2000,16.89,1,0.02,0,8
34,3.0,0.0,6000,7.29,0,0.2,0,9
33,1.0,4.0,2000,11.36,0,0.02,0,9
35,2.0,3.0,10000,13.43,1,0.33,0,7
31,1.0,1.0,2050,8.88,1,0.07,0,7
29,1.0,13.0,2075,15.23,0,0.03,0,7
33,3.0,1.0,5000,12.68,0,0.17,1,10
30,1.0,0.0,2100,12.49,1,0.17,1,7
33,1.0,0.0,2100,15.21,1,0.15,1,10
34,1.0,2.0,2100,7.88,0,0.1,0,8
27,1.0,0.0,2100,12.21,0,0.06,0,9
29,2.0,3.0,6000,5.79,0,0.2,0,8
28,2.0,8.0,3000,7.29,0,0.1,0,5
33,2.0,17.0,10000,5.79,0,0.33,0,6
28,1.0,6.0,2125,15.27,0,0.06,0,6
28,1.0,0.0,2150,10.37,0,0.11,0,6
27,1.0,1.0,2150,14.72,0,0.09,0,7
34,1.0,3.0,14000,8.9,1,0.47,0,7
27,1.0,0.0,14000,7.88,1,0.46,0,5
30,1.0,4.0,14000,7.29,1,0.42,0,10
27,1.0,0.0,14000,14.27,1,0.4,1,8
28,1.0,8.0,14000,11.99,1,0.48,0,9
34,1.0,5.0,14000,7.51,1,0.39,0,6
35,1.0,5.0,14000,7.88,1,0.38,0,8
30,1.0,2.0,14000,12.73,1,0.35,0,8
27,1.0,4.0,14000,19.82,1,0.41,0,10
28,1.0,2.0,14000,11.89,1,0.35,0,5
29,1.0,4.0,14000,8.49,1,0.35,0,10
28,3.0,1.0,7500,12.98,0,0.25,0,8
29,1.0,4.0,2200,5.99,0,0.15,0,10
34,2.0,5.0,14000,7.51,0,0.47,0,8
29,1.0,8.0,2200,9.32,1,0.13,0,5
28,2.0,4.0,3000,6.76,0,0.1,0,9
31,1.0,4.0,2200,7.49,0,0.07,0,10
31,1.0,3.0,2200,13.06,0,0.06,1,10
31,1.0,2.0,2200,9.63,0,0.05,0,8
32,1.0,5.0,2200,15.65,1,0.05,0,5
30,1.0,13.0,2200,10.99,0,0.04,0,8
27,1.0,8.0,2200,10.74,0,0.03,0,8
30,3.0,14.0,5000,7.14,0,0.17,0,7
28,1.0,5.0,2200,9.99,0,0.03,0,6
28,2.0,3.0,6000,13.98,0,0.2,1,8
34,1.0,0.0,2200,7.51,0,0.02,0,5
27,1.0,1.0,2250,18.25,1,0.14,0,6
28,1.0,0.0,2250,8.49,0,0.13,0,9
30,1.0,0.0,2250,8.88,0,0.05,0,8
28,1.0,7.0,2250,6.99,1,0.05,0,8
33,2.0,8.0,12000,7.14,0,0.4,0,5
28,1.0,12.0,2300,13.17,0,0.06,0,7
30,1.0,1.0,2300,8.59,0,0.06,0,8
29,1.0,4.0,2300,13.43,1,0.04,1,6
32,1.0,3.0,2375,11.83,0,0.04,0,7
35,1.0,0.0,2375,9.25,0,0.03,0,9
31,1.0,2.0,2400,11.71,1,0.2,0,10
28,1.0,0.0,2400,12.68,1,0.2,1,8
27,1.0,2.0,2400,10.65,0,0.13,0,6
34,1.0,4.0,2400,14.79,0,0.13,0,10
29,2.0,0.0,6600,13.85,0,0.22,0,8
29,2.0,2.0,1600,10.25,0,0.05,0,9
30,1.0,1.0,2400,10.25,0,0.11,0,9
31,1.0,3.0,2400,8.49,1,0.11,0,8
33,2.0,1.0,12250,11.36,0,0.41,0,8
29,1.0,0.0,2400,10.36,0,0.1,0,6
34,1.0,3.0,2400,13.11,0,0.1,1,5
32,2.0,2.0,6000,15.31,0,0.2,1,8
33,1.0,2.0,2400,9.91,0,0.08,0,5
29,2.0,2.0,6500,8.59,0,0.22,0,10
28,1.0,5.0,2400,9.25,0,0.08,0,6
31,1.0,0.0,2400,13.47,0,0.08,1,5
28,1.0,6.0,2400,11.49,0,0.08,0,6
30,1.0,7.0,2400,16.49,0,0.08,1,6
33,1.0,5.0,2400,11.99,0,0.07,0,9
31,1.0,2.0,2400,12.21,0,0.07,0,5
30,1.0,13.0,2400,17.93,1,0.08,1,7
32,3.0,4.0,3000,15.65,0,0.1,1,6
27,1.0,4.0,2400,17.49,1,0.08,1,10
27,1.0,0.0,2400,15.99,1,0.08,1,9
28,1.0,10.0,2400,7.66,0,0.06,0,5
27,1.0,6.0,2400,10.65,0,0.06,0,6
30,1.0,1.0,2400,10.99,0,0.06,0,7
35,1.0,5.0,2400,11.71,0,0.06,0,10
30,1.0,6.0,2400,8.49,0,0.06,0,10
30,1.0,0.0,2400,15.57,1,0.07,1,5
34,1.0,1.0,2400,9.32,0,0.06,0,7
28,1.0,4.0,2400,7.29,1,0.07,0,9
28,2.0,2.0,10500,8.94,0,0.35,0,8
34,2.0,4.0,7300,9.32,0,0.24,0,9
29,2.0,2.0,8000,12.84,0,0.27,0,8
32,1.0,3.0,2400,9.62,0,0.06,0,7
27,1.0,3.0,2400,6.54,0,0.06,0,10
31,1.0,2.0,2400,14.35,0,0.05,0,5
32,1.0,3.0,2400,12.42,0,0.05,0,6
30,1.0,7.0,2400,11.49,1,0.06,0,9
34,1.0,6.0,2400,13.22,0,0.05,1,5
29,2.0,7.0,1500,13.16,0,0.05,0,8
34,1.0,3.0,2400,13.8,1,0.06,1,10
34,1.0,1.0,2400,13.49,0,0.05,1,9
31,1.0,0.0,2400,11.03,0,0.05,1,8
30,1.0,4.0,2400,9.62,0,0.05,0,7
29,2.0,0.0,15000,9.63,0,0.5,0,8
27,1.0,3.0,2400,7.49,0,0.04,0,6
27,1.0,6.0,2400,12.69,0,0.04,0,8
28,2.0,4.0,7500,11.78,0,0.25,0,7
29,1.0,0.0,2400,11.11,0,0.03,0,6
28,1.0,4.0,2400,10.65,0,0.03,0,7
34,1.0,19.0,2400,11.99,0,0.03,0,7
34,1.0,17.0,2400,13.16,0,0.03,0,8
30,1.0,5.0,2400,8.9,0,0.03,0,5
29,1.0,3.0,2400,13.49,0,0.03,1,9
31,1.0,4.0,2425,5.42,0,0.03,0,10
28,1.0,1.0,2425,11.49,0,0.03,0,8
31,2.0,15.0,11225,13.62,1,0.37,1,6
28,1.0,12.0,2475,15.05,1,0.04,1,8
30,2.0,1.0,12000,10.59,0,0.4,1,6
27,1.0,0.0,2475,6.54,0,0.03,0,8
31,3.0,3.0,11000,8.94,0,0.37,0,10
29,1.0,2.0,13575,11.71,1,0.25,0,10
27,1.0,0.0,13500,10.78,1,0.36,0,6
34,2.0,3.0,18000,12.84,0,0.6,1,10
28,3.0,12.0,5000,8.49,0,0.16,0,9
29,1.0,1.0,13500,7.49,0,0.21,0,8
35,1.0,2.0,13500,7.29,0,0.18,0,9
27,1.0,1.0,13450,16.32,1,0.18,0,8
35,2.0,4.0,6000,7.49,0,0.2,0,7
27,1.0,1.0,13425,15.99,1,0.11,1,10
28,1.0,0.0,13400,13.06,0,0.22,1,6
31,1.0,15.0,13350,12.42,1,0.31,0,6
31,2.0,15.0,5000,8.32,0,0.16,0,9
33,1.0,1.0,13250,7.66,1,0.53,0,6
33,2.0,12.0,5300,7.68,0,0.17,0,7
28,1.0,4.0,13250,10.65,1,0.38,0,7
31,1.0,7.0,13250,17.58,1,0.46,0,6
29,2.0,3.0,8000,11.58,1,0.26,0,9
30,1.0,2.0,13250,7.9,0,0.29,0,10
29,1.0,11.0,13250,17.27,1,0.29,1,6
29,2.0,8.0,8875,7.66,0,0.29,0,9
32,2.0,1.0,2400,13.8,0,0.08,1,7
31,1.0,1.0,13225,12.42,0,0.15,0,7
29,1.0,9.0,13200,6.17,1,0.47,0,10
34,1.0,2.0,13200,12.42,1,0.33,0,8
27,3.0,3.0,5500,10.65,0,0.18,0,7
32,1.0,6.0,13200,13.49,0,0.19,0,6
29,2.0,1.0,9950,7.9,0,0.32,0,6
